subject,activity,domain,acc_component,motion,derivative,axis,statistic,value
16,WALKING_DOWNSTAIRS,time,body,angular,3,XYZ,sd,-0.5958222144680851
16,WALKING_DOWNSTAIRS,frequency,body,linear,2,X,mean,0.03682635282765957
16,WALKING_DOWNSTAIRS,frequency,body,linear,2,Y,mean,-0.1345983527268085
16,WALKING_DOWNSTAIRS,frequency,body,linear,2,Z,mean,-0.04769426376
16,WALKING_DOWNSTAIRS,frequency,body,linear,2,X,sd,0.2661154920982979
16,WALKING_DOWNSTAIRS,frequency,body,linear,2,Y,sd,-0.20868058788297872
16,WALKING_DOWNSTAIRS,frequency,body,linear,2,Z,sd,-0.037971623978723404
16,WALKING_DOWNSTAIRS,frequency,body,linear,3,X,mean,-0.15544488276595744
16,WALKING_DOWNSTAIRS,frequency,body,linear,3,Y,mean,-0.2899578554893617
16,WALKING_DOWNSTAIRS,frequency,body,linear,3,Z,mean,-0.2419740800212766
16,WALKING_DOWNSTAIRS,frequency,body,linear,3,X,sd,-0.12568281809319148
16,WALKING_DOWNSTAIRS,frequency,body,linear,3,Y,sd,-0.28150740694893617
16,WALKING_DOWNSTAIRS,frequency,body,linear,3,Z,sd,-0.36402669587234043
16,WALKING_DOWNSTAIRS,frequency,body,angular,2,X,mean,-0.42084400862553195
16,WALKING_DOWNSTAIRS,frequency,body,angular,2,Y,mean,-0.47951298361702127
16,WALKING_DOWNSTAIRS,frequency,body,angular,2,Z,mean,-0.3750006255319149
16,WALKING_DOWNSTAIRS,frequency,body,angular,2,X,sd,-0.4703734985106383
16,WALKING_DOWNSTAIRS,frequency,body,angular,2,Y,sd,-0.5652140327659575
16,WALKING_DOWNSTAIRS,frequency,body,angular,2,Z,sd,-0.5211008187234043
16,WALKING_DOWNSTAIRS,frequency,body,linear,2,XYZ,mean,0.11403208854680852
16,WALKING_DOWNSTAIRS,frequency,body,linear,2,XYZ,sd,-0.05341371791702128
16,WALKING_DOWNSTAIRS,frequency,body,linear,3,XYZ,mean,-0.07456590822234042
16,WALKING_DOWNSTAIRS,frequency,body,linear,3,XYZ,sd,-0.09196233680212766
16,WALKING_DOWNSTAIRS,frequency,body,angular,2,XYZ,mean,-0.4882539395744681
16,WALKING_DOWNSTAIRS,frequency,body,angular,2,XYZ,sd,-0.47993984591489364
16,WALKING_DOWNSTAIRS,frequency,body,angular,3,XYZ,mean,-0.58966315
16,WALKING_DOWNSTAIRS,frequency,body,angular,3,XYZ,sd,-0.6334798046808511
16,WALKING_UPSTAIRS,time,body,linear,2,Z,mean,-0.12407451774509803
16,WALKING_UPSTAIRS,time,body,linear,2,X,sd,-0.3970838315686275
16,WALKING_UPSTAIRS,time,body,linear,2,Y,sd,-0.16373274507843139
16,WALKING_UPSTAIRS,time,body,linear,2,Z,sd,-0.12928382572156863
16,WALKING_UPSTAIRS,time,gravity,linear,2,X,mean,0.8268742827450981
16,WALKING_UPSTAIRS,time,gravity,linear,2,Y,mean,-0.0805926025490196
16,WALKING_UPSTAIRS,time,gravity,linear,2,Z,mean,-0.3790596980392157
16,WALKING_UPSTAIRS,time,gravity,linear,2,X,sd,-0.9484135527450981
16,WALKING_UPSTAIRS,time,gravity,linear,2,Y,sd,-0.9336574611764706
16,WALKING_UPSTAIRS,time,gravity,linear,2,Z,sd,-0.9076495588235294
16,WALKING_UPSTAIRS,time,body,linear,3,X,mean,0.0762526677
16,WALKING_UPSTAIRS,time,body,linear,3,Y,mean,0.01737293333529412
16,WALKING_UPSTAIRS,time,body,linear,3,Z,mean,0.0380533591627451
16,WALKING_UPSTAIRS,time,body,linear,3,X,sd,-0.5210891401960784
16,WALKING_UPSTAIRS,time,body,linear,3,Y,sd,-0.42562593725490194
16,WALKING_UPSTAIRS,time,body,linear,3,Z,sd,-0.5934111296078431
16,WALKING_UPSTAIRS,time,body,angular,2,X,mean,0.07184088780784313
16,WALKING_UPSTAIRS,time,body,angular,2,Y,mean,-0.048613678970588235
16,WALKING_UPSTAIRS,time,body,angular,2,Z,mean,-0.007792880217647063
16,WALKING_UPSTAIRS,time,body,angular,2,X,sd,-0.5080871666666666
16,WALKING_UPSTAIRS,time,body,angular,2,Y,sd,-0.5863828937254902
16,WALKING_UPSTAIRS,time,body,angular,2,Z,sd,-0.3650251700784314
16,WALKING_UPSTAIRS,time,body,angular,3,X,mean,-0.14090829361392157
16,WALKING_UPSTAIRS,time,body,angular,3,Y,mean,-0.02962112985588235
16,WALKING_UPSTAIRS,time,body,angular,3,Z,mean,-0.03541630005490196
16,WALKING_UPSTAIRS,time,body,angular,3,X,sd,-0.707264168627451
16,WALKING_UPSTAIRS,time,body,angular,3,Y,sd,-0.7747190662745098
16,WALKING_UPSTAIRS,time,body,angular,3,Z,sd,-0.7171010219607844
16,WALKING_UPSTAIRS,time,body,linear,2,XYZ,mean,-0.23399033156862745
16,WALKING_UPSTAIRS,time,body,linear,2,XYZ,sd,-0.33479508019607845
16,WALKING_UPSTAIRS,time,gravity,linear,2,XYZ,mean,-0.23399033156862745
16,WALKING_UPSTAIRS,time,gravity,linear,2,XYZ,sd,-0.33479508019607845
16,WALKING_UPSTAIRS,time,body,linear,3,XYZ,mean,-0.48321905000000004
16,WALKING_UPSTAIRS,time,body,linear,3,XYZ,sd,-0.49306712960784316
16,WALKING_UPSTAIRS,time,body,angular,2,XYZ,mean,-0.3082605680392157
16,WALKING_UPSTAIRS,time,body,angular,2,XYZ,sd,-0.5181896464705883
16,WALKING_UPSTAIRS,time,body,angular,3,XYZ,mean,-0.7377051621568628
16,WALKING_UPSTAIRS,time,body,angular,3,XYZ,sd,-0.7972932284313726
16,WALKING_UPSTAIRS,frequency,body,linear,2,X,mean,-0.47498401470588236
16,WALKING_UPSTAIRS,frequency,body,linear,2,Y,mean,-0.26806381274509805
16,WALKING_UPSTAIRS,frequency,body,linear,2,Z,mean,-0.3358530411764706
16,WALKING_UPSTAIRS,frequency,body,linear,2,X,sd,-0.36963614098039216
16,WALKING_UPSTAIRS,frequency,body,linear,2,Y,sd,-0.16632423911764707
16,WALKING_UPSTAIRS,frequency,body,linear,2,Z,sd,-0.09456123314509804
16,WALKING_UPSTAIRS,frequency,body,linear,3,X,mean,-0.5460888629411765
16,WALKING_UPSTAIRS,frequency,body,linear,3,Y,mean,-0.46860520529411764
16,WALKING_UPSTAIRS,frequency,body,linear,3,Z,mean,-0.5652208405882353
16,WALKING_UPSTAIRS,frequency,body,linear,3,X,sd,-0.5380730901960784
16,WALKING_UPSTAIRS,frequency,body,linear,3,Y,sd,-0.4171270123529412
16,WALKING_UPSTAIRS,frequency,body,linear,3,Z,sd,-0.6201235864705883
16,WALKING_UPSTAIRS,frequency,body,angular,2,X,mean,-0.5323997162745099
16,WALKING_UPSTAIRS,frequency,body,angular,2,Y,mean,-0.6420180641176471
16,WALKING_UPSTAIRS,frequency,body,angular,2,Z,mean,-0.4924274935294118
16,WALKING_UPSTAIRS,frequency,body,angular,2,X,sd,-0.509896031372549
16,WALKING_UPSTAIRS,frequency,body,angular,2,Y,sd,-0.5596005984313726
16,WALKING_UPSTAIRS,frequency,body,angular,2,Z,sd,-0.3873094899019608
16,WALKING_UPSTAIRS,frequency,body,linear,2,XYZ,mean,-0.3706497382352941
16,WALKING_UPSTAIRS,frequency,body,linear,2,XYZ,sd,-0.41892425607843137
16,WALKING_UPSTAIRS,frequency,body,linear,3,XYZ,mean,-0.47559771784313726
16,WALKING_UPSTAIRS,frequency,body,linear,3,XYZ,sd,-0.51993124
16,WALKING_UPSTAIRS,frequency,body,angular,2,XYZ,mean,-0.6305466754901962
16,WALKING_UPSTAIRS,frequency,body,angular,2,XYZ,sd,-0.5324867215686274
16,WALKING_UPSTAIRS,frequency,body,angular,3,XYZ,mean,-0.7878336323529412
16,WALKING_UPSTAIRS,frequency,body,angular,3,XYZ,sd,-0.8253143270588236
17,LAYING,time,body,linear,2,Z,mean,-0.10700627970422535
17,LAYING,time,body,linear,2,X,sd,-0.9729605673239438
17,LAYING,time,body,linear,2,Y,sd,-0.9447928752112676
17,LAYING,time,body,linear,2,Z,sd,-0.9534767001408451
17,LAYING,time,gravity,linear,2,X,mean,-0.19913309
17,LAYING,time,gravity,linear,2,Y,mean,0.6587920722535212
17,LAYING,time,gravity,linear,2,Z,mean,0.7226575021126761
17,LAYING,time,gravity,linear,2,X,sd,-0.9610632223943663
17,LAYING,time,gravity,linear,2,Y,sd,-0.9614666812676057
17,LAYING,time,gravity,linear,2,Z,sd,-0.9571645652112676
17,LAYING,time,body,linear,3,X,mean,0.07790897465633803
17,LAYING,time,body,linear,3,Y,mean,0.0070686710040845065
17,LAYING,time,body,linear,3,Z,mean,-1.4354254450704175e-4
17,LAYING,time,body,linear,3,X,sd,-0.9814890171830987
17,LAYING,time,body,linear,3,Y,sd,-0.9769605428169015
17,LAYING,time,body,linear,3,Z,sd,-0.9828130005633804
17,LAYING,time,body,angular,2,X,mean,-0.023475646711323944
17,LAYING,time,body,angular,2,Y,mean,-0.09445801925352112
17,LAYING,time,body,angular,2,Z,mean,0.11144049030985916
17,LAYING,time,body,angular,2,X,sd,-0.9758930618309859
17,LAYING,time,body,angular,2,Y,sd,-0.9714843361971831
17,LAYING,time,body,angular,2,Z,sd,-0.9762007712676057
17,LAYING,time,body,angular,3,X,mean,-0.10204976395774648
17,LAYING,time,body,angular,3,Y,mean,-0.036196114394366194
17,LAYING,time,body,angular,3,Z,mean,-0.06049270463380282
17,LAYING,time,body,angular,3,X,sd,-0.9807923721126761
17,LAYING,time,body,angular,3,Y,sd,-0.9831355966197184
17,LAYING,time,body,angular,3,Z,sd,-0.9882217133802818
17,LAYING,time,body,linear,2,XYZ,mean,-0.9530214111267605
17,LAYING,time,body,linear,2,XYZ,sd,-0.9482579935211268
17,LAYING,time,gravity,linear,2,XYZ,mean,-0.9530214111267605
17,LAYING,time,gravity,linear,2,XYZ,sd,-0.9482579935211268
17,LAYING,time,body,linear,3,XYZ,mean,-0.9816076278873239
17,LAYING,time,body,linear,3,XYZ,sd,-0.9801267453521127
17,LAYING,time,body,angular,2,XYZ,mean,-0.9607331216901409
17,LAYING,time,body,angular,2,XYZ,sd,-0.9593254987323944
17,LAYING,time,body,angular,3,XYZ,mean,-0.9855424111267607
17,LAYING,time,body,angular,3,XYZ,sd,-0.9820381211267607
17,LAYING,frequency,body,linear,2,X,mean,-0.9743592801408452
17,LAYING,frequency,body,linear,2,Y,mean,-0.9546481022535211
17,LAYING,frequency,body,linear,2,Z,mean,-0.9654060915492958
17,LAYING,frequency,body,linear,2,X,sd,-0.9724385253521127
17,LAYING,frequency,body,linear,2,Y,sd,-0.942791615915493
17,LAYING,frequency,body,linear,2,Z,sd,-0.9501169564788733
17,LAYING,frequency,body,linear,3,X,mean,-0.9814720691549296
17,LAYING,frequency,body,linear,3,Y,mean,-0.977212387746479
17,LAYING,frequency,body,linear,3,Z,mean,-0.9803800591549297
17,LAYING,frequency,body,linear,3,X,sd,-0.9832132443661973
17,LAYING,frequency,body,linear,3,Y,sd,-0.978343915774648
17,LAYING,frequency,body,linear,3,Z,sd,-0.9838541588732395
17,LAYING,frequency,body,angular,2,X,mean,-0.9719492111267606
17,LAYING,frequency,body,angular,2,Y,mean,-0.9736690985915494
17,LAYING,frequency,body,angular,2,Z,mean,-0.9761648521126761
17,LAYING,frequency,body,angular,2,X,sd,-0.9772034983098592
17,LAYING,frequency,body,angular,2,Y,sd,-0.9706278069014085
17,LAYING,frequency,body,angular,2,Z,sd,-0.9783571260563381
17,LAYING,frequency,body,linear,2,XYZ,mean,-0.9610463263380282
17,LAYING,frequency,body,linear,2,XYZ,sd,-0.9490425316901409
17,LAYING,frequency,body,linear,3,XYZ,mean,-0.9796873187323945
17,LAYING,frequency,body,linear,3,XYZ,sd,-0.9796572314084507
17,LAYING,frequency,body,angular,2,XYZ,mean,-0.9690144447887324
17,LAYING,frequency,body,angular,2,XYZ,sd,-0.9600238391549296
17,LAYING,frequency,body,angular,3,XYZ,mean,-0.9827655264788733
17,LAYING,frequency,body,angular,3,XYZ,sd,-0.9819834376056339
17,SITTING,time,body,linear,2,Z,mean,-0.11362408509375001
17,SITTING,time,body,linear,2,X,sd,-0.9944439053125
17,SITTING,time,body,linear,2,Y,sd,-0.96185862984375
17,SITTING,time,body,linear,2,Z,sd,-0.96572919578125
17,SITTING,time,gravity,linear,2,X,mean,0.94488374765625
17,SITTING,time,gravity,linear,2,Y,mean,-0.002814673171875
17,SITTING,time,gravity,linear,2,Z,mean,-0.13580388167968752
17,SITTING,time,gravity,linear,2,X,sd,-0.9901966170312501
17,SITTING,time,gravity,linear,2,Y,sd,-0.9667201059375
17,SITTING,time,gravity,linear,2,Z,sd,-0.9566106440625001
17,SITTING,time,body,linear,3,X,mean,0.075070986171875
17,SITTING,time,body,linear,3,Y,mean,0.005609710491562499
17,SITTING,time,body,linear,3,Z,mean,-0.0015544841534375006
17,SITTING,time,body,linear,3,X,sd,-0.99434060296875
17,SITTING,time,body,linear,3,Y,sd,-0.9886370023437501
17,SITTING,time,body,linear,3,Z,sd,-0.990529261875
17,SITTING,time,body,angular,2,X,mean,-0.042549159015625
17,SITTING,time,body,angular,2,Y,mean,-0.0669245931234375
17,SITTING,time,body,angular,2,Z,mean,0.0860053803375
17,SITTING,time,body,angular,2,X,sd,-0.9896383257812501
17,SITTING,time,body,angular,2,Y,sd,-0.98612868078125
17,SITTING,time,body,angular,2,Z,sd,-0.9797052259375001
17,SITTING,time,body,angular,3,X,mean,-0.094247696875
17,SITTING,time,body,angular,3,Y,mean,-0.0411134199378125
17,SITTING,time,body,angular,3,Z,mean,-0.051090324421875
17,SITTING,time,body,angular,3,X,sd,-0.9952559371875
17,SITTING,time,body,angular,3,Y,sd,-0.9949818809375001
17,SITTING,time,body,angular,3,Z,sd,-0.9938412575000001
17,SITTING,time,body,linear,2,XYZ,mean,-0.97274734640625
17,SITTING,time,body,linear,2,XYZ,sd,-0.96506519109375
17,SITTING,time,gravity,linear,2,XYZ,mean,-0.97274734640625
17,SITTING,time,gravity,linear,2,XYZ,sd,-0.96506519109375
17,SITTING,time,body,linear,3,XYZ,mean,-0.9928147151562501
17,SITTING,time,body,linear,3,XYZ,sd,-0.99144649921875
17,SITTING,time,body,angular,2,XYZ,mean,-0.967177744375
17,SITTING,time,body,angular,2,XYZ,sd,-0.97541025484375
17,SITTING,time,body,angular,3,XYZ,mean,-0.9963347950000001
17,SITTING,time,body,angular,3,XYZ,sd,-0.9944467556250001
17,SITTING,frequency,body,linear,2,X,mean,-0.9939693815625001
17,SITTING,frequency,body,linear,2,Y,mean,-0.96992798921875
17,SITTING,frequency,body,linear,2,Z,mean,-0.97484160453125
17,SITTING,frequency,body,linear,2,X,sd,-0.9946573135937501
17,SITTING,frequency,body,linear,2,Y,sd,-0.9597891418750001
17,SITTING,frequency,body,linear,2,Z,sd,-0.9629210732812501
17,SITTING,frequency,body,linear,3,X,mean,-0.99454262109375
17,SITTING,frequency,body,linear,3,Y,mean,-0.9883274196875
17,SITTING,frequency,body,linear,3,Z,mean,-0.9888280653125
17,SITTING,frequency,body,linear,3,X,sd,-0.9946131621875001
17,SITTING,frequency,body,linear,3,Y,sd,-0.98991581109375
17,SITTING,frequency,body,linear,3,Z,sd,-0.9908182482812501
17,SITTING,frequency,body,angular,2,X,mean,-0.9884110676562501
17,SITTING,frequency,body,angular,2,Y,mean,-0.98879397953125
17,SITTING,frequency,body,angular,2,Z,mean,-0.98161709828125
17,SITTING,frequency,body,angular,2,X,sd,-0.9900412604687501
17,SITTING,frequency,body,angular,2,Y,sd,-0.9848130981250001
17,SITTING,frequency,body,angular,2,Z,sd,-0.9809696453125001
17,SITTING,frequency,body,linear,2,XYZ,mean,-0.9736267550000001
17,SITTING,frequency,body,linear,2,XYZ,sd,-0.9653996796875001
17,SITTING,frequency,body,linear,3,XYZ,mean,-0.99142725046875
17,SITTING,frequency,body,linear,3,XYZ,sd,-0.99031962640625
17,SITTING,frequency,body,angular,2,XYZ,mean,-0.98336929234375
17,SITTING,frequency,body,angular,2,XYZ,sd,-0.97471085296875
17,SITTING,frequency,body,angular,3,XYZ,mean,-0.995204564375
17,SITTING,frequency,body,angular,3,XYZ,sd,-0.9936245237500001
17,STANDING,time,body,linear,2,Z,mean,-0.111432145565
17,STANDING,time,body,linear,2,X,sd,-0.991163919871795
17,STANDING,time,body,linear,2,Y,sd,-0.9681766637179487
17,STANDING,time,body,linear,2,Z,sd,-0.9704626792307692
17,STANDING,time,gravity,linear,2,X,mean,0.9046785474358975
17,STANDING,time,gravity,linear,2,Y,mean,-0.25748681794871797
17,STANDING,time,gravity,linear,2,Z,mean,-0.20268775701282052
17,STANDING,time,gravity,linear,2,X,sd,-0.9857513657692308
17,STANDING,time,gravity,linear,2,Y,sd,-0.9758104760256411
17,STANDING,time,gravity,linear,2,Z,sd,-0.9691717621794872
17,STANDING,time,body,linear,3,X,mean,0.07408649556410257
17,STANDING,time,body,linear,3,Y,mean,0.006578534525641026
17,STANDING,time,body,linear,3,Z,mean,-0.004035995941666666
17,STANDING,time,body,linear,3,X,sd,-0.9920940055128206
17,STANDING,time,body,linear,3,Y,sd,-0.9866612597435898
17,STANDING,time,body,linear,3,Z,sd,-0.9912170273076923
17,STANDING,time,body,angular,2,X,mean,-0.026957693713076922
17,STANDING,time,body,angular,2,Y,mean,-0.07706321263717948
17,STANDING,time,body,angular,2,Z,mean,0.08805618693589744
17,STANDING,time,body,angular,2,X,sd,-0.9813730829487181
17,STANDING,time,body,angular,2,Y,sd,-0.9851211646153847
17,STANDING,time,body,angular,2,Z,sd,-0.9855383633333334
17,STANDING,time,body,angular,3,X,mean,-0.10128916865384616
17,STANDING,time,body,angular,3,Y,mean,-0.040451875397435895
17,STANDING,time,body,angular,3,Z,mean,-0.05463313308974359
17,STANDING,time,body,angular,3,X,sd,-0.9892571962820513
17,STANDING,time,body,angular,3,Y,sd,-0.9936999085897437
17,STANDING,time,body,angular,3,Z,sd,-0.9923270994871796
17,STANDING,time,body,linear,2,XYZ,mean,-0.9776359814102564
17,STANDING,time,body,linear,2,XYZ,sd,-0.9753773098717949
17,STANDING,time,gravity,linear,2,XYZ,mean,-0.9776359814102564
17,STANDING,time,gravity,linear,2,XYZ,sd,-0.9753773098717949
17,STANDING,time,body,linear,3,XYZ,mean,-0.9917427535897436
17,STANDING,time,body,linear,3,XYZ,sd,-0.9903632482051282
17,STANDING,time,body,angular,2,XYZ,mean,-0.9781845765384616
17,STANDING,time,body,angular,2,XYZ,sd,-0.9776808374358975
17,STANDING,time,body,angular,3,XYZ,mean,-0.9936729737179488
17,STANDING,time,body,angular,3,XYZ,sd,-0.9923721173076924
17,STANDING,frequency,body,linear,2,X,mean,-0.990927533846154
17,STANDING,frequency,body,linear,2,Y,mean,-0.9741705694871795
17,STANDING,frequency,body,linear,2,Z,mean,-0.9802315757692308
17,STANDING,frequency,body,linear,2,X,sd,-0.9913185283333334
17,STANDING,frequency,body,linear,2,Y,sd,-0.9664273238461539
17,STANDING,frequency,body,linear,2,Z,sd,-0.966999000897436
17,STANDING,frequency,body,linear,3,X,mean,-0.9921292257692308
17,STANDING,frequency,body,linear,3,Y,mean,-0.9862783424358975
17,STANDING,frequency,body,linear,3,Z,mean,-0.9895636330769231
17,STANDING,frequency,body,linear,3,X,sd,-0.9927753776923077
17,STANDING,frequency,body,linear,3,Y,sd,-0.9882003494871795
17,STANDING,frequency,body,linear,3,Z,sd,-0.9914503776923077
17,STANDING,frequency,body,angular,2,X,mean,-0.9806962641025642
17,STANDING,frequency,body,angular,2,Y,mean,-0.9873340412820514
17,STANDING,frequency,body,angular,2,Z,mean,-0.9859549782051282
17,STANDING,frequency,body,angular,2,X,sd,-0.9817913180769231
17,STANDING,frequency,body,angular,2,Y,sd,-0.9839465848717949
17,STANDING,frequency,body,angular,2,Z,sd,-0.986725274871795
17,STANDING,frequency,body,linear,2,XYZ,mean,-0.9809677482051282
17,STANDING,frequency,body,linear,2,XYZ,sd,-0.9755048406410257
17,STANDING,frequency,body,linear,3,XYZ,mean,-0.9901627988461539
17,STANDING,frequency,body,linear,3,XYZ,sd,-0.9894720866666668
17,STANDING,frequency,body,angular,2,XYZ,mean,-0.9842911315384616
17,STANDING,frequency,body,angular,2,XYZ,sd,-0.9772634187179488
17,STANDING,frequency,body,angular,3,XYZ,mean,-0.9927239393589744
17,STANDING,frequency,body,angular,3,XYZ,sd,-0.9921773035897437
17,WALKING,time,body,linear,2,Z,mean,-0.10979212203278689
17,WALKING,time,body,linear,2,X,sd,-0.31950017295081967
17,WALKING,time,body,linear,2,Y,sd,-0.017579788554262295
17,WALKING,time,body,linear,2,Z,sd,-0.26582448918032786
17,WALKING,time,gravity,linear,2,X,mean,0.9281123685245902
17,WALKING,time,gravity,linear,2,Y,mean,-0.17992738270491804
17,WALKING,time,gravity,linear,2,Z,mean,-0.19026594962295082
17,WALKING,time,gravity,linear,2,X,sd,-0.9809833516393444
17,WALKING,time,gravity,linear,2,Y,sd,-0.9686132026229508
17,WALKING,time,gravity,linear,2,Z,sd,-0.9569032481967213
17,WALKING,time,body,linear,3,X,mean,0.07731885800327869
17,WALKING,time,body,linear,3,Y,mean,0.013009854836065572
17,WALKING,time,body,linear,3,Z,mean,0.0243753334442623
17,WALKING,time,body,linear,3,X,sd,-0.35549263540983606
17,WALKING,time,body,linear,3,Y,sd,-0.0935385034
17,WALKING,time,body,linear,3,Z,sd,-0.5343033116393443
17,WALKING,time,body,angular,2,X,mean,-0.00922265519180328
17,WALKING,time,body,angular,2,Y,mean,-0.08397733437704918
17,WALKING,time,body,angular,2,Z,mean,0.0757132656704918
17,WALKING,time,body,angular,2,X,sd,-0.4798135129508197
17,WALKING,time,body,angular,2,Y,sd,-0.45493290393442626
17,WALKING,time,body,angular,2,Z,sd,-0.3860444354098361
17,WALKING,time,body,angular,3,X,mean,-0.10995923792786885
17,WALKING,time,body,angular,3,Y,mean,-0.03792513286229508
17,WALKING,time,body,angular,3,Z,mean,-0.05138071667540984
17,WALKING,time,body,angular,3,X,sd,-0.4312961481967213
17,WALKING,time,body,angular,3,Y,sd,-0.5602034890163935
17,WALKING,time,body,angular,3,Z,sd,-0.5244228873770492
17,WALKING,time,body,linear,2,XYZ,mean,-0.15115148770491804
17,WALKING,time,body,linear,2,XYZ,sd,-0.4618378668852459
17,WALKING,time,gravity,linear,2,XYZ,mean,-0.15115148770491804
17,WALKING,time,gravity,linear,2,XYZ,sd,-0.4618378668852459
17,WALKING,time,body,linear,3,XYZ,mean,-0.30109326918032786
17,WALKING,time,body,linear,3,XYZ,sd,-0.2756727862295082
17,WALKING,time,body,angular,2,XYZ,mean,-0.33500983688524594
17,WALKING,time,body,angular,2,XYZ,sd,-0.5224947636065574
17,WALKING,time,body,angular,3,XYZ,mean,-0.5171674406557377
17,WALKING,time,body,angular,3,XYZ,sd,-0.5397084914754099
17,WALKING,frequency,body,linear,2,X,mean,-0.3609916749180328
17,WALKING,frequency,body,linear,2,Y,mean,-0.06502676221262295
17,WALKING,frequency,body,linear,2,Z,mean,-0.382832802295082
17,WALKING,frequency,body,linear,2,X,sd,-0.30480627409836064
17,WALKING,frequency,body,linear,2,Y,sd,-0.0556137930852459
17,WALKING,frequency,body,linear,2,Z,sd,-0.26239159491803277
17,WALKING,frequency,body,linear,3,X,mean,-0.42344609459016397
17,WALKING,frequency,body,linear,3,Y,mean,-0.19423272173770492
17,WALKING,frequency,body,linear,3,Z,mean,-0.523427055737705
17,WALKING,frequency,body,linear,3,X,sd,-0.34386612901639346
17,WALKING,frequency,body,linear,3,Y,sd,-0.04703793776721312
17,WALKING,frequency,body,linear,3,Z,sd,-0.5438729962295082
17,WALKING,frequency,body,angular,2,X,mean,-0.4077167085245902
17,WALKING,frequency,body,angular,2,Y,mean,-0.4901662865573771
17,WALKING,frequency,body,angular,2,Z,mean,-0.39880921754098364
17,WALKING,frequency,body,angular,2,X,sd,-0.5048492908196721
17,WALKING,frequency,body,angular,2,Y,sd,-0.43923878770491803
17,WALKING,frequency,body,angular,2,Z,sd,-0.43876869950819675
17,WALKING,frequency,body,linear,2,XYZ,mean,-0.429380043442623
17,WALKING,frequency,body,linear,2,XYZ,sd,-0.565162507704918
